ISmiRNA	MFEI	NMFE	sqlen	GC	hairpinMFE	interior_loopMFE	STACKMFE	BULGEMFE
F	-0.6151020322527204	-0.24909090562300248	110	44.54545454545455	-5.479999923706055	-1.712499976158142	-1.2454545281150124	-2.2833333015441895
F	-0.5319999821980794	-0.2714285623459589	84	42.857142857142854	-4.55999984741211	-2.0727272033691406	-1.3411764257094438	-2.0727272033691406
F	-0.6502222315470378	-0.24181818528608842	110	40.90909090909091	-5.320000076293946	-2.4181818528608843	-1.3300000190734864	-2.4181818528608843
F	-0.5197105437830875	-0.2609195489993041	87	43.67816091954023	-4.540000152587891	-1.7461539048414965	-1.4187500476837158	-2.2700000762939454
F	-0.4659333407084147	-0.27701149863758306	87	51.724137931034484	-4.820000076293946	-1.721428598676409	-1.506250023841858	-2.410000038146973
F	-0.3779999906366522	-0.19012345208062065	81	40.74074074074074	-3.0799999237060547	-0.9624999761581421	-1.1846153552715595	-1.5399999618530273
F	-0.3846250081062317	-0.2661764761980842	68	47.05882352941177	-3.6200000762939455	-1.3923077216515174	-1.2928571701049805	-1.6454545801336116
F	-0.5352353062349208	-0.416049392135055	81	62.96296296296296	-6.740000152587891	-2.4071429116385326	-2.106250047683716	-3.3700000762939455
F	-0.49513512688714106	-0.2862499952316284	80	46.25	-4.579999923706055	-1.6357142584664481	-1.3470588010900162	-2.2899999618530273
F	-0.4972499918937683	-0.2752941131591797	85	47.05882352941177	-4.679999923706054	-1.559999974568685	-1.3764705657958984	-2.339999961853027
F	-0.6427143096923829	-0.18590909784490411	110	31.818181818181817	-4.090000152587891	-1.3633333841959636	-0.9295454892245206	-2.0450000762939453
F	-0.6176739294632622	-0.289898997605449	99	46.464646464646464	-5.740000152587891	-1.9133333841959634	-1.3045454892245205	-2.609090978449041
F	-0.44871794871794873	-0.175	100	39.0	-3.5	-1.1666666666666667	-0.875	-1.4583333333333333
F	-0.36671429497855046	-0.17764706331140856	85	41.1764705882353	-3.0200000762939454	-1.1615384908822866	-0.8388889100816515	-1.2583333651224773
F	-0.42110346695472456	-0.24225353187238666	71	40.84507042253521	-3.4400001525878907	-1.3230769817645733	-1.0750000476837158	-1.5636364329944958
F	-0.504	-0.25	84	41.666666666666664	-4.2	-1.4	-1.5	-2.1
F	-0.3721621668016588	-0.17000000211927627	90	41.111111111111114	-3.0600000381469727	-1.0928571564810616	-1.0928571564810616	-1.5300000190734864
F	-0.3305714366549537	-0.1752809031625812	89	47.19101123595506	-3.1200000762939455	-1.1142857415335519	-1.3000000317891438	-1.4181818528608843
F	-0.47671426863897415	-0.2265957365644739	94	44.680851063829785	-4.259999847412109	-1.7749999364217122	-1.2529411315917969	-1.9363635670055042
F	-0.38129266785412297	-0.23827159551926602	81	50.617283950617285	-3.8599998474121096	-1.6083332697550456	-1.2062499523162842	-1.7545453851873225
F	-0.4630769230769231	-0.2441860465116279	86	45.348837209302324	-4.2	-1.5	-1.2352941176470589	-1.9090909090909092
F	-0.33007498455047607	-0.201234558482229	81	49.382716049382715	-3.2599998474121095	-1.164285659790039	-1.3583332697550456	-1.6299999237060547
F	-0.40384615384615385	-0.28	75	52.0	-4.2	-1.6153846153846154	-1.5	-2.1
F	-0.4830000169815556	-0.3144927646802819	69	44.927536231884055	-4.340000152587891	-1.6692308279184194	-1.808333396911621	-2.1700000762939453
F	-0.41436362642230407	-0.18488371649453805	86	38.372093023255815	-3.1799999237060548	-1.059999974568685	-1.223076893733098	-1.5899999618530274
F	-0.39938463259965945	-0.20113637230613016	88	44.31818181818182	-3.540000152587891	-1.1800000508626303	-0.9315789875231291	-1.6090909784490413
F	-0.49729031101349863	-0.1744680810481944	94	32.97872340425532	-3.279999923706055	-1.0933333079020182	-0.8631578746594881	-1.6399999618530274
F	-0.4436249899864197	-0.20119047164916992	84	38.095238095238095	-3.3799999237060545	-1.299999970656175	-0.9388888676961263	-1.4083333015441895
F	-0.4336216302820154	-0.22738095692225865	84	44.04761904761905	-3.8200000762939452	-1.2733333587646485	-1.3642857415335519	-1.9100000381469726
F	-0.32407407407407407	-0.35714285714285715	70	77.14285714285714	-5.0	-1.9230769230769231	-1.7857142857142858	-2.272727272727273
F	-0.45210809965391413	-0.2487804831528082	82	45.1219512195122	-4.079999923706055	-1.4571428298950195	-1.3599999745686848	-2.0399999618530273
F	-0.45650001049041744	-0.1509090943769975	110	36.36363636363637	-3.3200000762939452	-0.9222222434149848	-0.8736842306036698	-1.6600000381469726
F	-0.40415385136237514	-0.20845070691175863	71	36.61971830985915	-2.9600000381469727	-1.3454545627940784	-0.8222222328186035	-1.2333333492279053
F	-0.7153125	-0.2889908256880734	109	44.03669724770642	-6.3	-2.1	-1.3695652173913044	-2.8636363636363638
F	-0.4113420898035953	-0.26363635372805905	77	49.35064935064935	-4.05999984741211	-1.691666603088379	-1.1277777353922527	-1.8454544760964133
F	-0.3703589698595878	-0.17065217183983844	92	42.391304347826086	-3.1399999618530274	-0.9235294005450081	-0.981249988079071	-1.5699999809265137
F	-0.35085295004003186	-0.19113924533505983	79	43.037974683544306	-3.0200000762939454	-1.2583333651224773	-0.9437500238418579	-1.3727273074063389
F	-0.6095833333333334	-0.4052631578947368	95	63.1578947368421	-7.7	-2.566666666666667	-2.264705882352941	-3.2083333333333335
F	-0.3894736842105263	-0.23125	80	47.5	-3.7	-1.4230769230769231	-1.6818181818181819	-1.85
F	-0.35781817349520595	-0.22777777247958714	72	45.833333333333336	-3.279999923706055	-1.2615384321946363	-1.2615384321946363	-1.6399999618530274
F	-0.4658823529411765	-0.20454545454545456	88	38.63636363636363	-3.6	-1.5	-1.125	-1.8
F	-0.531586972941523	-0.24949495720140863	99	46.464646464646464	-4.94000015258789	-2.058333396911621	-1.6466667175292968	-2.470000076293945
F	-0.36943903946295015	-0.23086420694986978	81	50.617283950617285	-3.7400001525878905	-1.4384615971491888	-1.246666717529297	-1.8700000762939453
F	-0.3366666793823242	-0.28857143947056363	70	60.0	-4.040000152587891	-1.683333396911621	-1.3466667175292968	-1.683333396911621
F	-0.3435789610210218	-0.2823529523961684	68	55.88235294117647	-3.8400001525878906	-1.476923135610727	-1.476923135610727	-1.6000000635782878
F	-0.449428585597447	-0.3102564200376853	78	53.84615384615385	-4.840000152587891	-1.7285714830671037	-1.8615385202261119	-2.2000000693581323
F	-0.3584390407655297	-0.18977273594249378	88	46.59090909090909	-3.3400001525878906	-1.2846154433030348	-0.982352986055262	-1.3916667302449544
F	-0.3145000039206611	-0.2067567593342549	74	48.648648648648646	-3.0600000381469727	-1.0928571564810616	-0.956250011920929	-1.5300000190734864
F	-0.4270188738265127	-0.3365853705057284	82	64.63414634146342	-5.520000076293945	-2.1230769524207482	-1.4526315990247225	-2.509090943769975
F	-0.5683333333333332	-0.2956989247311828	93	48.38709677419355	-5.5	-1.9642857142857142	-1.375	-2.75
F	-0.41492308543278617	-0.21379310783298536	87	44.827586206896555	-3.720000076293945	-1.430769260113056	-1.162500023841858	-1.690909125588157
F	-0.583	-0.2409090909090909	110	45.45454545454545	-5.3	-1.8928571428571428	-1.325	-2.65
F	-0.4644444444444445	-0.17272727272727273	110	40.90909090909091	-3.8	-1.4615384615384615	-0.8636363636363636	-1.7272727272727273
F	-0.4833870967741935	-0.22839506172839505	81	38.27160493827161	-3.7	-1.5416666666666667	-1.0277777777777777	-1.6818181818181819
F	-0.47660870261814287	-0.310714290255592	84	54.76190476190476	-5.220000076293945	-2.007692337036133	-1.631250023841858	-2.372727307406339
F	-0.48098037570130586	-0.20272726579145953	110	46.36363636363637	-4.459999847412109	-1.2388888465033636	-1.1149999618530273	-2.2299999237060546
F	-0.41490907148881395	-0.1940476099650065	84	39.285714285714285	-3.2599998474121095	-1.0187499523162842	-1.164285659790039	-1.6299999237060547
F	-0.36399998664855954	-0.27012986022156554	77	57.142857142857146	-4.159999847412109	-1.5999999413123498	-1.8909090215509587	-2.0799999237060547
F	-0.3879428650992257	-0.2547945257735579	73	47.945205479452056	-3.720000076293945	-1.430769260113056	-1.3285714558192663	-1.690909125588157
F	-0.5054761704944429	-0.17545453851873224	110	38.18181818181818	-3.8599998474121096	-1.2866666158040365	-0.9190475827171689	-1.9299999237060548
F	-0.6095833420753479	-0.24181818528608842	110	43.63636363636363	-5.320000076293946	-1.9000000272478377	-1.2666666848318917	-2.4181818528608843
F	-0.41253334045410156	-0.2630952426365444	84	53.57142857142857	-4.420000076293945	-1.5785714558192663	-1.3000000224393957	-2.2100000381469727
F	-0.37414287476312547	-0.1670103171437057	97	43.29896907216495	-3.2400001525878905	-1.0125000476837158	-1.0125000476837158	-1.6200000762939453
F	-0.3861702127659575	-0.15	110	42.72727272727273	-3.3	-1.2692307692307692	-0.75	-1.2692307692307692
F	-0.34154284776960103	-0.1616279025410497	86	40.69767441860465	-2.779999923706055	-0.9266666412353516	-0.8687499761581421	-1.3899999618530274
F	-0.5231666575537787	-0.2546511583550032	86	41.86046511627907	-4.3799999237060545	-1.6846153552715595	-1.2166666454739041	-2.1899999618530273
F	-0.4645957532842108	-0.19433962624028045	106	44.339622641509436	-4.1200000762939455	-1.471428598676409	-1.3733333587646483	-2.0600000381469727
F	-0.5849523943946475	-0.44864865895864126	74	56.75675675675676	-6.6400001525878904	-3.01818188753995	-1.580952417282831	-3.01818188753995
F	-0.4213611274295383	-0.25584416575246044	77	46.753246753246756	-3.9400001525878907	-1.6416667302449544	-1.2312500476837158	-1.9700000762939454
F	-0.4298823435166303	-0.20714285260155088	84	40.476190476190474	-3.4799999237060546	-1.4499999682108562	-1.2428571156093053	-1.7399999618530273
F	-0.4124848579637932	-0.20243902904231373	82	40.24390243902439	-3.3200000762939452	-1.6600000381469726	-1.3833333651224773	-1.6600000381469726
F	-0.3743999862670898	-0.2567901140377845	81	55.55555555555556	-4.159999847412109	-1.5999999413123498	-1.3866666158040364	-1.8909090215509587
F	-0.440489356264155	-0.46119402415716826	67	70.14925373134328	-6.179999923706054	-2.574999968210856	-2.574999968210856	-2.8090908744118432
F	-0.4377187603712082	-0.18505747564907732	87	36.7816091954023	-3.220000076293945	-1.2384615678053637	-1.1500000272478377	-1.4636363983154297
F	-0.5519642932074411	-0.25545454892245206	110	50.90909090909091	-5.6200000762939455	-1.5611111323038738	-1.5611111323038738	-2.5545454892245205
F	-0.3613846324040339	-0.18620690532114315	87	44.827586206896555	-3.2400001525878905	-1.1571429116385323	-1.3500000635782878	-1.6200000762939453
F	-0.47829409655402694	-0.1840425450751122	94	36.170212765957444	-3.459999847412109	-1.3307691720815806	-1.0812499523162842	-1.7299999237060546
F	-0.421530599010234	-0.2858823439654182	85	57.64705882352941	-4.8599998474121096	-2.0249999364217124	-1.5187499523162842	-2.0249999364217124
F	-0.3455128205128205	-0.22727272727272727	77	50.64935064935065	-3.5	-1.25	-1.3461538461538463	-1.75
F	-0.4364655172413793	-0.3674698795180723	83	69.87951807228916	-6.1	-2.1785714285714284	-1.90625	-3.05
F	-0.31410170021703687	-0.27560976074963084	82	71.95121951219512	-4.520000076293945	-1.8833333651224773	-1.412500023841858	-2.2600000381469725
F	-0.6709999720255534	-0.3327272588556463	110	54.54545454545455	-7.319999694824219	-2.4399998982747397	-1.5913042814835259	-3.327272588556463
F	-0.3870612109437281	-0.2505747038742592	87	56.32183908045977	-4.3599998474121096	-1.453333282470703	-1.3624999523162842	-2.1799999237060548
F	-0.39481131535656044	-0.371999994913737	75	70.66666666666667	-5.579999923706055	-1.9928571156093053	-1.8599999745686848	-2.324999968210856
F	-0.42754901960784314	-0.2752808988764045	89	57.30337078651685	-4.9	-1.75	-1.3611111111111112	-2.45
F	-0.39416666666666667	-0.2558139534883721	86	55.81395348837209	-4.4	-1.6923076923076923	-1.2941176470588236	-2.2
F	-0.6344927414603856	-0.3618181748823686	110	62.72727272727273	-7.959999847412109	-3.0615384028508115	-1.8952380589076452	-3.618181748823686
F	-0.4143749884196691	-0.32117646161247704	85	65.88235294117646	-5.459999847412109	-2.09999994131235	-1.7062499523162842	-2.09999994131235
F	-0.4003269349611722	-0.31728396003628956	81	64.19753086419753	-5.1400001525878904	-1.976923135610727	-1.976923135610727	-2.3363637057217685
F	-0.4425531914893617	-0.325	80	58.75	-5.2	-2.0	-1.7333333333333334	-2.6
F	-0.3748292746194979	-0.3323529467863195	68	60.294117647058826	-4.520000076293945	-1.6142857415335519	-1.6142857415335519	-2.2600000381469725
F	-0.3636724255002778	-0.2662921434038141	89	65.1685393258427	-4.740000152587891	-1.8230769817645733	-1.6928571973528181	-2.1545455239035864
F	-0.2823488435079885	-0.24084507579534825	71	60.563380281690144	-3.4200000762939453	-1.221428598676409	-1.221428598676409	-1.5545454892245205
F	-0.4138780421745486	-0.3366197129370461	71	57.74647887323944	-4.779999923706055	-2.1727272380482066	-1.7071428298950195	-2.3899999618530274
F	-0.6163491930280413	-0.3209090839732777	110	57.27272727272727	-7.05999984741211	-2.353333282470703	-1.961111068725586	-2.715384556696965
F	-0.36709302325581394	-0.2662337662337662	77	55.84415584415584	-4.1	-1.5769230769230769	-1.7083333333333333	-2.05
F	-0.45057143503305863	-0.32048193230686417	83	59.036144578313255	-5.320000076293946	-2.046153875497671	-1.4000000200773541	-2.2166666984558105
F	-0.7142253284722986	-0.41909089521928267	110	64.54545454545455	-9.219999694824219	-3.073333231608073	-2.0954544760964136	-3.546153728778546
F	-0.34980001258850096	-0.21414142184787327	99	60.60606060606061	-4.240000152587891	-1.4133333841959634	-1.177777820163303	-2.1200000762939455
F	-0.45226529919371317	-0.2797752766126997	89	55.056179775280896	-4.979999923706055	-1.9153845860407903	-1.4647058599135454	-2.2636363289572974
F	-0.35314286368233816	-0.28611111640930176	72	58.333333333333336	-4.1200000762939455	-1.5846154139592097	-1.5846154139592097	-1.8727273074063389
F	-0.33048001556396484	-0.15882353689156326	102	49.01960784313726	-3.2400001525878905	-1.1571429116385323	-1.0125000476837158	-1.4727273420854048
F	-0.3525	-0.31333333333333335	75	66.66666666666667	-4.7	-1.46875	-1.9583333333333333	-2.35
F	-0.47999998728434246	-0.319999991522895	90	60.0	-5.759999847412109	-1.9199999491373698	-1.7999999523162842	-2.8799999237060545
F	-0.4626818249442361	-0.33461538950602215	78	56.41025641025641	-5.220000076293945	-1.8642857415335519	-1.740000025431315	-2.175000031789144
F	-0.45279998779296876	-0.3930555449591743	72	62.5	-5.659999847412109	-2.3583332697550454	-2.0214285169328963	-2.8299999237060547
F	-0.5369642857142857	-0.31958762886597936	97	57.7319587628866	-6.2	-2.3846153846153846	-1.4761904761904763	-2.5833333333333335
F	-0.4132758732499747	-0.3317647148581112	85	68.23529411764706	-5.6400001525878904	-2.1692308279184194	-1.5666667090521917	-2.8200000762939452
F	-0.4721739229948624	-0.4022222306993273	90	76.66666666666667	-7.240000152587891	-2.585714340209961	-1.5739130766495415	-3.6200000762939455
F	-0.37330611715511397	-0.3955882296842687	68	72.05882352941177	-5.3799999237060545	-1.9214285441807337	-1.681249976158142	-2.6899999618530273
F	-0.3592599891662598	-0.356338017423388	71	70.4225352112676	-5.05999984741211	-1.8071428026471819	-1.8071428026471819	-2.2999999306418677
F	-0.40210713182176866	-0.34320986712420426	81	69.1358024691358	-5.55999984741211	-1.9857142312186105	-1.8533332824707032	-2.527272657914595
F	-0.3559999847412109	-0.20227271860296075	88	50.0	-3.5599998474121093	-1.369230710543119	-1.4833332697550456	-1.7799999237060546
F	-0.3708947287107769	-0.214814810105312	81	46.91358024691358	-3.4799999237060546	-1.4499999682108562	-0.9666666454739041	-1.4499999682108562
F	-0.43640814956353635	-0.2761363549665971	88	55.68181818181818	-4.8599998474121096	-1.6199999491373698	-1.3499999576144748	-2.4299999237060548
F	-0.35666666030883787	-0.3057142802647182	70	60.0	-4.279999923706055	-1.9454545107754795	-1.258823506972369	-1.9454545107754795
F	-0.49409434588450307	-0.3459770158789624	87	60.91954022988506	-6.020000076293945	-2.0066666920979817	-1.6722222434149847	-3.0100000381469725
F	-0.3850943349442392	-0.48307691720815804	65	81.53846153846153	-6.279999923706055	-2.41538458604079	-2.0933333079020184	-3.1399999618530274
F	-0.3301578988526997	-0.18658536817969346	82	46.34146341463415	-3.0600000381469727	-1.0200000127156577	-1.0928571564810616	-1.390909108248624
F	-0.5381818251176314	-0.29600000381469727	100	55.0	-5.920000076293945	-1.9733333587646484	-1.5578947569194592	-2.9600000381469727
F	-0.652903212270429	-0.33454544760964133	110	56.36363636363637	-7.3599998474121096	-2.453333282470703	-1.5333333015441895	-3.3454544760964136
F	-0.32756816950711337	-0.2859154822121204	71	61.971830985915496	-4.05999984741211	-1.4499999455043249	-1.4499999455043249	-1.4499999455043249
F	-0.3248780487804878	-0.24324324324324326	74	55.4054054054054	-3.6	-1.6363636363636365	-1.5	-1.8
F	-0.3396734580215143	-0.3123287566720623	73	67.12328767123287	-4.55999984741211	-1.6285713740757533	-1.4249999523162842	-2.0727272033691406
F	-0.5801538672814002	-0.46555557250976565	90	72.22222222222223	-8.38000030517578	-2.9928572518484935	-1.9045455239035867	-4.19000015258789
F	-0.4644000119295987	-0.34534884608069133	86	63.95348837209303	-5.94000015258789	-2.7000000693581323	-2.284615443303035	-2.7000000693581323
F	-0.6181940408962876	-0.4402061934323655	97	69.0721649484536	-8.54000015258789	-3.0500000544956754	-2.5117647507611442	-3.881818251176314
F	-0.6118095131525917	-0.4977272640575062	88	71.5909090909091	-8.759999847412109	-3.1285713740757535	-2.1899999618530273	-3.6499999364217124
